id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,basin,region,lga,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_class,waterpoint_type,year_recorded
36462,10.0,2013-07-03,GERMANY REPUBLI,1355.0,CES,37.12175503,-3.21258756,PANGANI,KILIMANJARO,HAI,35,True,WATER BOARD,True,1999.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
60303,0.0,2011-03-12,GOVERNMENT OF TANZANIA,0.0,GOVE,35.48702562,-6.09661678,INTERNAL,DODOMA,BAHI,0,True,VWC,True,0.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
62584,0.0,2013-02-15,LAMP,1358.0,DWE,35.67010929,-4.30491833,INTERNAL,MANYARA,BABATI,720,True,VWC,True,1996.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
17153,0.0,2011-07-15,MD,0.0,DW,31.49871197,-1.713202,LAKE VICTORIA,KAGERA,MULEBA,0,True,VWC,True,0.0,SUBMERSIBLE,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
24469,50.0,2013-02-23,UNKNOWN,1238.0,UNKNOWN,35.03629165,-5.05212663,INTERNAL,SINGIDA,SINGIDA RURAL,250,True,VWC,True,2000.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
33840,0.0,2013-01-31,MDRDP,1395.0,MDRDP,35.24849132,-3.90987614,INTERNAL,MANYARA,MBULU,146,True,VWC,True,1997.0,OTHER,USER-GROUP,NEVER PAY,GOOD,SEASONAL,SURFACE,COMMUNAL STANDPIPE,2013
44998,0.0,2011-07-31,KKKT_MAKWALE,0.0,KKKT _ KONDE AND DWE,33.91997086,-9.43953156,LAKE NYASA,MBEYA,KYELA,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
54694,0.0,2012-10-26,RURAL WATER SUPPLY AND SANITAT,0.0,DWE,32.14364696,-3.38508266,LAKE TANGANYIKA,SHINYANGA,BUKOMBE,0,True,WUG,True,0.0,OTHER,USER-GROUP,UNKNOWN,UNKNOWN,DRY,GROUNDWATER,OTHER,2012
64779,0.0,2011-03-05,DONOR,207.0,DO,38.56763615,-6.06830298,WAMI / RUVU,PWANI,BAGAMOYO,6500,True,VWC,False,2010.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2011
40730,0.0,2013-02-07,WORLD BANK,1715.0,WORLD BANK,35.02320097,-4.15638928,INTERNAL,MANYARA,MBULU,1,True,VWC,True,2009.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2013
19182,0.0,2011-03-10,DANIDA,1777.0,DANID,34.5202093,-9.76955193,LAKE NYASA,IRINGA,LUDEWA,103,True,VWC,False,1988.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE,2011
12567,0.0,2011-02-25,TANZA,338.0,DWE,37.78335353,-6.97143247,WAMI / RUVU,MOROGORO,MOROGORO RURAL,900,True,VWC,True,1982.0,HANDPUMP,USER-GROUP,NEVER PAY,UNKNOWN,DRY,GROUNDWATER,HAND PUMP,2011
48915,0.0,2012-10-07,RWSSP,0.0,DWE,32.43675963,-4.16389389,LAKE TANGANYIKA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,OTHER,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,OTHER,2012
2039,0.0,2011-07-22,GOVERNMENT OF TANZANIA,0.0,DWE,32.96419399,-2.54597884,LAKE VICTORIA,MWANZA,ILEMELA,0,True,VWC,True,0.0,OTHER,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,OTHER,2011
55896,0.0,2011-08-04,UNKNOWN,0.0,UNKNOWN,33.60706564,-9.38518531,LAKE NYASA,MBEYA,RUNGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
20662,0.0,2011-03-21,WORLD BANK,139.0,WORLD,37.92858011,-7.04377613,WAMI / RUVU,MOROGORO,MOROGORO RURAL,80,True,VWC,True,1999.0,HANDPUMP,USER-GROUP,NEVER PAY,UNKNOWN,SEASONAL,GROUNDWATER,HAND PUMP,2011
70985,0.0,2012-10-22,DWSP,0.0,DWE,33.039211800000004,-2e-08,LAKE VICTORIA,SHINYANGA,BARIADI,0,True,WUG,False,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,OTHER,2012
23669,50.0,2013-02-11,WORLD BANK,1438.0,PIT COOPERATION  LTD,34.3745022,-4.53259999,INTERNAL,SINGIDA,IRAMBA,325,True,WUA,True,2006.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
8449,0.0,2013-01-23,HESAWA,1317.0,HESAWA,34.32717186,-1.88437904,LAKE VICTORIA,MARA,SERENGETI,220,True,WUG,False,1999.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
49106,0.0,2013-03-20,DANIDA,1049.0,MWE,35.75105285,-10.58282738,LAKE NYASA,RUVUMA,SONGEA RURAL,1000,False,OTHER,True,1990.0,HANDPUMP,OTHER,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
51497,100.0,2011-02-19,DISTRICT COUNCIL,347.0,DISTRICT COUNCIL,38.79477098,-7.21364205,WAMI / RUVU,PWANI,KISARAWE,1500,True,VWC,False,1997.0,HANDPUMP,USER-GROUP,PER BUCKET,SALTY,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
15517,50.0,2011-03-28,DISTRICT COUNCIL,513.0,HANDENI TRUNK MAIN(,38.26197957,-5.44549968,PANGANI,TANGA,HANDENI,500,True,VWC,True,1980.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
43234,0.0,2013-01-21,GOVERNMENT OF TANZANIA,57.0,DWE,39.10816748,-9.66961164,RUVUMA / SOUTHERN COAST,LINDI,KILWA,291,True,VWC,True,1985.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
69181,0.0,2011-08-06,HESAWA,0.0,HESAWA,33.01194758,-2.90022613,LAKE VICTORIA,MWANZA,MISSUNGWI,0,False,VWC,True,0.0,HANDPUMP,USER-GROUP,OTHER,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
33746,500.0,2011-10-03,KKKT,1611.0,VILLAGERS,34.85601593,-8.7877448,RUFIJI,IRINGA,NJOMBE,250,True,VWC,False,2009.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
18642,0.0,2011-02-19,RDC,17.0,RDC,39.20409399,-7.68323861,RUFIJI,PWANI,RUFIJI,1,True,VWC,True,1972.0,MOTORPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
45027,0.0,2013-02-03,WORLD BANK,1974.0,WORLD BANK,35.37988067,-4.080267299999999,INTERNAL,MANYARA,MBULU,138,True,VWC,True,2012.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2013
23403,0.0,2011-03-09,TRIDEP,300.0,DWE,38.85668001,-5.00407005,PANGANI,TANGA,MKINGA,1030,True,VWC,True,1987.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,SEASONAL,UNKNOWN,HAND PUMP,2011
53897,50.0,2013-03-02,UNKNOWN,1498.0,UNKNOWN,34.80916385,-4.51992554,INTERNAL,SINGIDA,SINGIDA RURAL,300,True,VWC,True,2000.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
16125,0.0,2011-04-17,KIRDE,0.0,DWE,35.87146829,-4.36054485,INTERNAL,DODOMA,KONDOA,0,True,VWC,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2011
1419,0.0,2013-02-21,SHAWASA,908.0,SHAWASA,36.93495277,-3.5764801,PANGANI,MANYARA,SIMANJIRO,200,True,VWC,True,2000.0,OTHER,USER-GROUP,UNKNOWN,SALTY,ENOUGH,GROUNDWATER,OTHER,2013
30942,0.0,2011-07-25,DRDP NGO,0.0,DWE,30.92814592,-1.34544664,LAKE VICTORIA,KAGERA,KARAGWE,0,True,VWC,True,0.0,GRAVITY,OTHER,NEVER PAY,GOOD,UNKNOWN,SURFACE,COMMUNAL STANDPIPE,2011
66300,50.0,2011-03-25,GOVERNMENT OF TANZANIA,300.0,GOVERNMENT,37.70292786,-5.47865006,PANGANI,TANGA,KILINDI,1,True,VWC,False,1975.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2011
5529,0.0,2012-11-05,HESAWA,1295.0,DWE,33.80037199,-1.92796493,LAKE VICTORIA,MARA,BUNDA,700,False,WUG,False,1986.0,OTHER,USER-GROUP,UNKNOWN,SALTY,INSUFFICIENT,GROUNDWATER,OTHER,2012
72022,0.0,2013-01-03,GOVERNMENT OF TANZANIA,1189.0,RWE,36.899916,-3.36409249,PANGANI,ARUSHA,MERU,400,True,VWC,True,1978.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2013
65202,0.0,2013-01-28,GOVERNMENT OF TANZANIA,1410.0,DWE,30.71411771,-3.61571885,LAKE TANGANYIKA,KIGOMA,KIBONDO,1500,True,VWC,True,2011.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,IMPROVED SPRING,2013
74074,0.0,2011-08-01,HESAWA,0.0,DWE,33.13386703,-2.52196347,LAKE VICTORIA,MWANZA,MAGU,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2011
6075,0.0,2012-10-12,WORLD BANK,0.0,WORLD BANK,33.15125037,-3.7060111,LAKE VICTORIA,SHINYANGA,SHINYANGA RURAL,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2012
3178,0.0,2013-02-16,DWSP,0.0,DW#,33.01194758,-2e-08,LAKE VICTORIA,MWANZA,MAGU,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,DRY,GROUNDWATER,HAND PUMP,2013
65151,2000.0,2011-03-05,DANIDA,1374.0,DANID,36.12906807,-7.56702296,RUFIJI,IRINGA,KILOLO,50,True,VWC,True,1984.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
24829,0.0,2011-08-04,UNKNOWN,0.0,UNKNOWN,33.60322051,-9.38205847,LAKE NYASA,MBEYA,RUNGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
20716,0.0,2011-07-15,GOVERNMENT OF TANZANIA,0.0,DWE,30.97104729,-1.67565045,LAKE VICTORIA,KAGERA,KARAGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE,2011
43988,0.0,2013-03-03,GOVERNMENT OF TANZANIA,1471.0,CENTRAL GOVT,37.67277345,-3.69686323,PANGANI,KILIMANJARO,MWANGA,42,True,VWC,False,1972.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,OTHER,2013
32930,0.0,2011-04-01,UNKNOWN,0.0,UNKNOWN,33.26774911,-9.48495842,LAKE NYASA,MBEYA,ILEJE,0,True,VWC,False,0.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2011
72494,5000.0,2011-03-05,KKKT,1826.0,COMMU,34.31036201,-9.5099135,LAKE NYASA,IRINGA,MAKETE,40,True,VWC,False,2003.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
72952,0.0,2013-02-01,DWSP,0.0,DWE,33.039211800000004,-2e-08,LAKE VICTORIA,SHINYANGA,BARIADI,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
28180,6.0,2013-04-03,CES(GMBH),1134.0,DWE,37.46015591,-3.34504485,PANGANI,KILIMANJARO,MOSHI RURAL,100,True,WATER BOARD,True,2008.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
66512,0.0,2012-12-11,HESAWA,0.0,DWE,33.01194758,-2e-08,LAKE VICTORIA,MWANZA,MAGU,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,OTHER,2012
48258,0.0,2011-07-27,RIDEP,0.0,RIDEP,32.94086258,-2.65781034,LAKE VICTORIA,MWANZA,MISSUNGWI,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,ANNUALLY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2011
16160,0.0,2012-10-26,GOVERNMENT OF TANZANIA,0.0,GOVERNMENT,33.62493471,-4.26303383,INTERNAL,TABORA,IGUNGA,0,True,WATER AUTHORITY,False,0.0,SUBMERSIBLE,USER-GROUP,NEVER PAY,GOOD,ENOUGH,SURFACE,CATTLE TROUGH,2012
16022,100.0,2013-03-20,0,-1.0,0,39.19588016,-6.90020012,WAMI / RUVU,DAR ES SALAAM,ILALA,120,True,PRIVATE OPERATOR,False,2000.0,SUBMERSIBLE,COMMERCIAL,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
15662,0.0,2012-10-28,RURAL WATER SUPPLY AND SANITAT,0.0,DWE,32.07848214,-3.29991865,LAKE TANGANYIKA,SHINYANGA,BUKOMBE,0,False,PARASTATAL,True,0.0,GRAVITY,PARASTATAL,UNKNOWN,GOOD,SEASONAL,SURFACE,HAND PUMP,2012
62551,50.0,2011-03-22,PRIVATE INDIVIDUAL,-8.0,DA,38.92673671,-6.51188231,WAMI / RUVU,PWANI,BAGAMOYO,15,True,COMPANY,True,2006.0,SUBMERSIBLE,COMMERCIAL,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
58577,0.0,2011-03-15,RC CHURCH,2150.0,RC CHURCH,34.54005306,-9.31937317,LAKE NYASA,IRINGA,NJOMBE,300,True,VWC,False,2000.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
53111,0.0,2011-03-29,TREDEP,344.0,DWE,38.33600865,-5.07382953,PANGANI,TANGA,KOROGWE,150,True,VWC,False,1982.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2011
69736,200.0,2011-03-14,PLAN INT,273.0,PLAN INT,36.51344806,-8.14924528,RUFIJI,MOROGORO,KILOMBERO,600,True,VWC,True,2002.0,HANDPUMP,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
7427,0.0,2013-01-21,RWSSP,0.0,DWE,33.039211800000004,-2e-08,LAKE VICTORIA,SHINYANGA,BARIADI,0,False,WUG,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
63505,0.0,2012-10-24,WATER AID /SEMA,0.0,UDC/SEMA,32.22136576,-4.32125587,LAKE TANGANYIKA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2012
27246,25.0,2011-03-01,DANIDA,1678.0,DANID,35.55878922,-7.90464226,RUFIJI,IRINGA,IRINGA RURAL,1,True,VWC,True,1982.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
39240,0.0,2012-10-22,WATER AID /SEMA,0.0,WATER AID /SEMA,32.36796072,-4.34647862,LAKE TANGANYIKA,TABORA,URAMBO,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,OTHER,2012
36078,0.0,2011-03-15,GOVERNMENT OF TANZANIA,0.0,GOVER,36.56572832,-6.69249645,WAMI / RUVU,DODOMA,MPWAPWA,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
27600,0.0,2011-08-16,MINISTRY OF WATER,0.0,DWE,33.22726564,-2.7519457000000003,LAKE VICTORIA,MWANZA,KWIMBA,0,True,VWC,True,0.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2011
47259,0.0,2011-03-06,NETHALAN,355.0,DWE,37.69763149,-6.0647173,WAMI / RUVU,MOROGORO,MVOMERO,1,True,VWC,True,1996.0,HANDPUMP,USER-GROUP,NEVER PAY,COLORED,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
49176,0.0,2011-04-03,DED,0.0,DWE,35.76022589,-4.70281429,INTERNAL,DODOMA,KONDOA,0,True,VWC,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
15470,0.0,2013-03-06,DMDD,1635.0,DMDD,35.32276118,-4.421314700000001,INTERNAL,MANYARA,HANANG,232,True,WUG,True,2011.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
36098,0.0,2011-07-15,DANIDA,0.0,CENTRAL GOVERNMENT,33.83607899,-9.58144946,LAKE NYASA,MBEYA,KYELA,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE,2011
73544,0.0,2013-05-03,ADRA,1372.0,ADRA /COMMUNITY,36.95760107,-3.35320301,PANGANI,ARUSHA,MERU,140,True,VWC,True,2002.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2013
14902,0.0,2011-08-02,THE DESK AND CHAIR FOUNDAT,0.0,THE DESK AND CHAIR FOUNDAT,33.37158732,-3.05392482,LAKE VICTORIA,MWANZA,KWIMBA,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
49920,0.0,2013-03-26,LOSAA-KIA WATER SUPPLY,1195.0,LOSAA-KIA WATER SUPP,37.11057591,-3.21245974,PANGANI,KILIMANJARO,SIHA,1,True,WATER BOARD,True,1999.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
26055,0.0,2012-12-13,TABORA MUNICIPAL COUNCIL,0.0,MWE,32.79346051,-4.85442963,LAKE TANGANYIKA,TABORA,TABORA URBAN,0,False,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE,2012
44564,0.0,2011-08-02,UNKNOWN,0.0,UNKNOWN,33.57008395,-9.25857705,LAKE NYASA,MBEYA,RUNGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2011
47882,0.0,2013-02-20,DANIDA,1032.0,MACK DONALD CONTRACTOR,35.82013847,-10.53764442,RUFIJI,RUVUMA,NAMTUMBO,280,True,WUG,False,1999.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
71004,0.0,2011-08-05,HE,0.0,HE,31.57284135,-1.59416623,LAKE VICTORIA,KAGERA,MULEBA,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
38572,0.0,2011-03-20,VILLAGE GOVERNMENT,1128.0,LOCAL  TECHNICIAN,38.47085471,-4.98736659,PANGANI,TANGA,KOROGWE,1800,True,VWC,False,2010.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
35471,0.0,2011-03-27,MIANZ,1611.0,DWE,35.00095903,-8.68899341,RUFIJI,IRINGA,MUFINDI,40,True,VWC,True,2000.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
33244,0.0,2013-03-25,TANAPA,1723.0,TANAPA,35.65919807,-3.61397484,INTERNAL,ARUSHA,KARATU,2000,True,VWC,True,2004.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,SEASONAL,GROUNDWATER,HAND PUMP,2013
62963,0.0,2011-04-13,KKKT,0.0,KKKT,33.02417929,-9.0038921,LAKE RUKWA,MBEYA,MBOZI,0,True,VWC,False,0.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
17338,0.0,2011-07-16,HESAWA,0.0,DWE,31.15036183,-3.08663166,LAKE TANGANYIKA,KAGERA,BIHARAMULO,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,ANNUALLY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
4814,50.0,2011-03-16,PRIVATE INDIVIDUAL,175.0,WU,38.37808802,-6.63867573,WAMI / RUVU,PWANI,BAGAMOYO,16,False,WUA,True,2009.0,SUBMERSIBLE,COMMERCIAL,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
6505,0.0,2011-02-26,BINT,406.0,BINT,37.80902293,-6.92716926,WAMI / RUVU,MOROGORO,MOROGORO RURAL,150,True,VWC,True,2009.0,HANDPUMP,USER-GROUP,NEVER PAY,UNKNOWN,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
31999,500.0,2013-03-24,GOVERNMENT OF TANZANIA,1910.0,DWE,36.65111841,-3.24973064,PANGANI,ARUSHA,ARUSHA RURAL,150,True,VWC,True,1990.0,GRAVITY,USER-GROUP,ON FAILURE,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
40741,25.0,2013-06-03,EUROPEAN UNION,490.0,EUROPEAN UNION,38.08508423,-4.41715186,PANGANI,KILIMANJARO,SAME,200,True,WATER AUTHORITY,True,2011.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
70017,1200.0,2013-01-20,GOVERNMENT OF TANZANIA,1363.0,DWE,30.27182681,-4.47898276,LAKE TANGANYIKA,KIGOMA,KASULU,520,True,WATER AUTHORITY,True,1984.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
4419,0.0,2012-10-29,AMREF,1397.0,CHABOKE CONTRACTOR,34.50709505,-1.9651004,LAKE VICTORIA,MARA,SERENGETI,620,False,WUG,False,2011.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2012
64634,0.0,2013-02-14,CDCG,984.0,DWE,35.89674194,-10.1810173,LAKE NYASA,RUVUMA,NAMTUMBO,300,True,WUG,False,2004.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
57538,0.0,2011-04-07,UNKNOWN,0.0,UNKNOWN,34.35182994,-8.6895675,RUFIJI,MBEYA,MBARALI,0,False,WATER BOARD,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,COLORED,SEASONAL,SURFACE,COMMUNAL STANDPIPE,2011
63263,500.0,2013-02-16,DANIDA,1036.0,ABASIA,35.79035163,-10.42633725,LAKE NYASA,RUVUMA,NAMTUMBO,90,True,VWC,True,1985.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
66379,0.0,2011-03-03,DISTRICT COUNCIL,300.0,DWE,39.05544598,-4.89989142,PANGANI,TANGA,MKINGA,250,True,VWC,True,1980.0,HANDPUMP,USER-GROUP,NEVER PAY,COLORED,ENOUGH,GROUNDWATER,HAND PUMP,2011
63646,0.0,2013-03-17,LAWATEFUKA WATER SUPPLY,1258.0,LAWATEFUKA WATER SUP,37.02660921,-3.20860342,PANGANI,KILIMANJARO,SIHA,1,True,WATER BOARD,True,2003.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
57999,0.0,2012-10-09,RWSSP,0.0,DWE,32.65563672,-4.20516683,LAKE TANGANYIKA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,OTHER,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,OTHER,2012
17339,0.0,2011-07-21,REDEP,0.0,REDEP,33.47729634,-2.92279565,LAKE VICTORIA,MWANZA,KWIMBA,0,False,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2011
20437,0.0,2013-03-21,GOVERNMENT OF TANZANIA,1778.0,GOVERNMENT,37.95473158,-4.42954035,PANGANI,KILIMANJARO,SAME,130,True,WATER AUTHORITY,True,2002.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
32647,0.0,2012-10-21,HSW,1362.0,HSW,34.05746044,-1.72406496,LAKE VICTORIA,MARA,MUSOMA RURAL,250,True,VWC,True,1990.0,OTHER,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,OTHER,2012
44531,0.0,2013-03-17,GOVERNMENT OF TANZANIA,1128.0,DWE,36.73501264,-3.48246211,PANGANI,ARUSHA,ARUSHA RURAL,200,True,VWC,True,2002.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
36655,0.0,2012-11-05,TLC,0.0,TLC,33.14819019,-4.86022576,LAKE TANGANYIKA,TABORA,UYUI,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,OTHER,2012
52705,0.0,2011-07-11,OXFARM,0.0,DWE,31.1558445,-1.70170126,LAKE VICTORIA,KAGERA,KARAGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE,2011
